College,Course,Category,Predicted_Rank_2025
Indian Institute Of Technology Jammu,"MATHEMATICS AND COMPUTING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,1819
Indian Institute Of Technology Jammu,"MATHEMATICS AND COMPUTING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,988
Indian Institute Of Technology Jammu,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1857
Indian Institute Of Technology Jammu,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,5075
Indian Institute Of Technology Jammu,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,11862
Indian Institute Of Technology Jammu,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,2565
Indian Institute Of Technology Jammu,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,1217
"Institute Of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar","CHEMICAL ENGINEERING (5 YEARS, INTEGRATED MASTERS IN TECHNOLOGY)",EWS,19565
"Institute Of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar","CHEMICAL ENGINEERING (5 YEARS, INTEGRATED MASTERS IN TECHNOLOGY)",OBC-NCL,20471
"Institute Of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar","CHEMICAL ENGINEERING (5 YEARS, INTEGRATED MASTERS IN TECHNOLOGY)",OPEN,96018
"Institute Of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar","CHEMICAL ENGINEERING (5 YEARS, INTEGRATED MASTERS IN TECHNOLOGY)",OPEN (PWD),-4
"Institute Of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar","CHEMICAL ENGINEERING (5 YEARS, INTEGRATED MASTERS IN TECHNOLOGY)",SC,9490
"Institute Of Chemical Technology, Mumbai: Indian Oil Odisha Campus, Bhubaneswar","CHEMICAL ENGINEERING (5 YEARS, INTEGRATED MASTERS IN TECHNOLOGY)",ST,3734
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","AERONAUTICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,12410
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","AERONAUTICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,24880
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","AERONAUTICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,68615
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","AERONAUTICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,8863
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","AERONAUTICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,5004
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,9550
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,20227
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,51319
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,11256
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,5244
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","DAIRY ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,17632
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","DAIRY ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,35410
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","DAIRY ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,100488
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","DAIRY ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,16362
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","DAIRY ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,7995
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,12633
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,25968
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,70384
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,14181
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,6211
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","FASHION AND APPAREL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,17036
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","FASHION AND APPAREL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,33841
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","FASHION AND APPAREL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,91385
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","FASHION AND APPAREL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,15496
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","FASHION AND APPAREL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,7520
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","FOOD ENGINEERING  AND TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,17457
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","FOOD ENGINEERING  AND TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,35008
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","FOOD ENGINEERING  AND TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,95365
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","FOOD ENGINEERING  AND TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,16664
"Institute Of Engineering And Technology, Dr. H. S. Gour University. Sagar (A Central University)","FOOD ENGINEERING  AND TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,7828
"Institute Of Infrastructure, Technology, Research And Management-Ahmedabad","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,11344
"Institute Of Infrastructure, Technology, Research And Management-Ahmedabad","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,24132
"Institute Of Infrastructure, Technology, Research And Management-Ahmedabad","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,58145
"Institute Of Infrastructure, Technology, Research And Management-Ahmedabad","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,13513
"Institute Of Infrastructure, Technology, Research And Management-Ahmedabad","CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,5007
"Institute Of Infrastructure, Technology, Research And Management-Ahmedabad","COMPUTER ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,5439
"Institute Of Infrastructure, Technology, Research And Management-Ahmedabad","COMPUTER ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,17581
"Institute Of Infrastructure, Technology, Research And Management-Ahmedabad","COMPUTER ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,29373
"Institute Of Infrastructure, Technology, Research And Management-Ahmedabad","COMPUTER ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,8065
"Institute Of Infrastructure, Technology, Research And Management-Ahmedabad","COMPUTER ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,3437
"Institute Of Infrastructure, Technology, Research And Management-Ahmedabad","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,9071
"Institute Of Infrastructure, Technology, Research And Management-Ahmedabad","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,18328
"Institute Of Infrastructure, Technology, Research And Management-Ahmedabad","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,47563
"Institute Of Infrastructure, Technology, Research And Management-Ahmedabad","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),2057
"Institute Of Infrastructure, Technology, Research And Management-Ahmedabad","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,11150
"Institute Of Infrastructure, Technology, Research And Management-Ahmedabad","ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,4787
"Institute Of Infrastructure, Technology, Research And Management-Ahmedabad","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,8875
"Institute Of Infrastructure, Technology, Research And Management-Ahmedabad","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,22076
"Institute Of Infrastructure, Technology, Research And Management-Ahmedabad","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,52017
"Institute Of Infrastructure, Technology, Research And Management-Ahmedabad","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,12582
"Institute Of Infrastructure, Technology, Research And Management-Ahmedabad","MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,4220
"International Institute Of Information Technology, Bhubaneswar","COMPUTER ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,5549
"International Institute Of Information Technology, Bhubaneswar","COMPUTER ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,14932
"International Institute Of Information Technology, Bhubaneswar","COMPUTER ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,34392
"International Institute Of Information Technology, Bhubaneswar","COMPUTER ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),1510
"International Institute Of Information Technology, Bhubaneswar","COMPUTER ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,9243
"International Institute Of Information Technology, Bhubaneswar","COMPUTER ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,3854
"International Institute Of Information Technology, Bhubaneswar","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,5629
"International Institute Of Information Technology, Bhubaneswar","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,13545
"International Institute Of Information Technology, Bhubaneswar","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),225
"International Institute Of Information Technology, Bhubaneswar","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,30446
"International Institute Of Information Technology, Bhubaneswar","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),1250
"International Institute Of Information Technology, Bhubaneswar","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,8343
"International Institute Of Information Technology, Bhubaneswar","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC (PWD),555
"International Institute Of Information Technology, Bhubaneswar","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,3324
"International Institute Of Information Technology, Bhubaneswar","ELECTRICAL AND ELECTRONICS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,6630
"International Institute Of Information Technology, Bhubaneswar","ELECTRICAL AND ELECTRONICS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,15778
"International Institute Of Information Technology, Bhubaneswar","ELECTRICAL AND ELECTRONICS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,38811
"International Institute Of Information Technology, Bhubaneswar","ELECTRICAL AND ELECTRONICS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),1193
"International Institute Of Information Technology, Bhubaneswar","ELECTRICAL AND ELECTRONICS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,9729
"International Institute Of Information Technology, Bhubaneswar","ELECTRICAL AND ELECTRONICS ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,4509
"International Institute Of Information Technology, Bhubaneswar","ELECTRONICS AND TELECOMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,6358
"International Institute Of Information Technology, Bhubaneswar","ELECTRONICS AND TELECOMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,15253
"International Institute Of Information Technology, Bhubaneswar","ELECTRONICS AND TELECOMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,37396
"International Institute Of Information Technology, Bhubaneswar","ELECTRONICS AND TELECOMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),864
"International Institute Of Information Technology, Bhubaneswar","ELECTRONICS AND TELECOMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,8769
"International Institute Of Information Technology, Bhubaneswar","ELECTRONICS AND TELECOMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,3984
"International Institute Of Information Technology, Bhubaneswar","INFORMATION TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,5962
"International Institute Of Information Technology, Bhubaneswar","INFORMATION TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,15323
"International Institute Of Information Technology, Bhubaneswar","INFORMATION TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,33232
"International Institute Of Information Technology, Bhubaneswar","INFORMATION TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),805
"International Institute Of Information Technology, Bhubaneswar","INFORMATION TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,8710
"International Institute Of Information Technology, Bhubaneswar","INFORMATION TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,3586
"International Institute Of Information Technology, Naya Raipur","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,8265
"International Institute Of Information Technology, Naya Raipur","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,18128
"International Institute Of Information Technology, Naya Raipur","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,5922
"International Institute Of Information Technology, Naya Raipur","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,3096
"International Institute Of Information Technology, Naya Raipur","DATA SCIENCE AND ARTIFICIAL INTELLIGENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,8796
"International Institute Of Information Technology, Naya Raipur","DATA SCIENCE AND ARTIFICIAL INTELLIGENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,20089
"International Institute Of Information Technology, Naya Raipur","DATA SCIENCE AND ARTIFICIAL INTELLIGENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,7224
"International Institute Of Information Technology, Naya Raipur","DATA SCIENCE AND ARTIFICIAL INTELLIGENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,3984
"International Institute Of Information Technology, Naya Raipur","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,11439
"International Institute Of Information Technology, Naya Raipur","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,29810
"International Institute Of Information Technology, Naya Raipur","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),1485
"International Institute Of Information Technology, Naya Raipur","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,10372
"International Institute Of Information Technology, Naya Raipur","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,3848
"J.K. Institute Of Applied Physics & Technology, Department Of Electronics & Communication, University Of Allahabad- Allahabad","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,9392
"J.K. Institute Of Applied Physics & Technology, Department Of Electronics & Communication, University Of Allahabad- Allahabad","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,19941
"J.K. Institute Of Applied Physics & Technology, Department Of Electronics & Communication, University Of Allahabad- Allahabad","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),1146
"J.K. Institute Of Applied Physics & Technology, Department Of Electronics & Communication, University Of Allahabad- Allahabad","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,50271
"J.K. Institute Of Applied Physics & Technology, Department Of Electronics & Communication, University Of Allahabad- Allahabad","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),2775
"J.K. Institute Of Applied Physics & Technology, Department Of Electronics & Communication, University Of Allahabad- Allahabad","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,10320
"J.K. Institute Of Applied Physics & Technology, Department Of Electronics & Communication, University Of Allahabad- Allahabad","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,5242
"Jawaharlal Nehru University, Delhi","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,4477
"Jawaharlal Nehru University, Delhi","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,11133
"Jawaharlal Nehru University, Delhi","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),273
"Jawaharlal Nehru University, Delhi","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,22649
"Jawaharlal Nehru University, Delhi","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),-397
"Jawaharlal Nehru University, Delhi","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,5613
"Jawaharlal Nehru University, Delhi","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC (PWD),471
"Jawaharlal Nehru University, Delhi","COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,2607
"Jawaharlal Nehru University, Delhi","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,6652
"Jawaharlal Nehru University, Delhi","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,13888
"Jawaharlal Nehru University, Delhi","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),118
"Jawaharlal Nehru University, Delhi","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,32432
"Jawaharlal Nehru University, Delhi","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),-556
"Jawaharlal Nehru University, Delhi","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,7240
"Jawaharlal Nehru University, Delhi","ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,3466
Malaviya National Institute Of Technology Jaipur,"ARCHITECTURE  (5 YEARS, BACHELOR OF ARCHITECTURE)",EWS,743
Malaviya National Institute Of Technology Jaipur,"ARCHITECTURE  (5 YEARS, BACHELOR OF ARCHITECTURE)",OBC-NCL,-757
Malaviya National Institute Of Technology Jaipur,"ARCHITECTURE  (5 YEARS, BACHELOR OF ARCHITECTURE)",OPEN,-4
Malaviya National Institute Of Technology Jaipur,"ARCHITECTURE  (5 YEARS, BACHELOR OF ARCHITECTURE)",SC,617
Malaviya National Institute Of Technology Jaipur,"ARCHITECTURE  (5 YEARS, BACHELOR OF ARCHITECTURE)",ST,632
Malaviya National Institute Of Technology Jaipur,"ARTIFICIAL INTELLIGENCE AND DATA ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,2185
Malaviya National Institute Of Technology Jaipur,"ARTIFICIAL INTELLIGENCE AND DATA ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,1884
Malaviya National Institute Of Technology Jaipur,"ARTIFICIAL INTELLIGENCE AND DATA ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,4970
Malaviya National Institute Of Technology Jaipur,"ARTIFICIAL INTELLIGENCE AND DATA ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,924
Malaviya National Institute Of Technology Jaipur,"ARTIFICIAL INTELLIGENCE AND DATA ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,328
Malaviya National Institute Of Technology Jaipur,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,4788
Malaviya National Institute Of Technology Jaipur,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,15613
